"ref","S.DATE","E.DATE","LAT","LON"
"gp10-655-07","28/10/2007 16:45","28/10/2007 21:54",68.9177,14.8381
"gp10-655-07","29/10/2007 07:38","29/10/2007 11:09",68.915,14.8341
"gp10-655-07","29/10/2007 16:30","29/10/2007 23:27",68.9149,14.8346
"gp10-655-07","30/10/2007 08:54","30/10/2007 11:28",68.9159,14.8386
"gp10-655-07","30/10/2007 19:26","30/10/2007 22:12",68.9175,14.8364
"gp10-655-07","31/10/2007 13:15","31/10/2007 15:37",68.9178,14.8366
"gp10-655-07","31/10/2007 19:09","01/11/2007 00:54",68.9172,14.8349
"gp10-655-07","01/11/2007 21:32","02/11/2007 02:09",68.9165,14.8399
"gp10-655-07","02/11/2007 21:35","03/11/2007 04:02",68.9192,14.8273
"gp10-655-07","03/11/2007 15:00","03/11/2007 16:00",68.9174,14.8372
"gp10-655-07","03/11/2007 15:59","03/11/2007 17:04",68.9175,14.8368
"gp10-655-07","03/11/2007 21:49","04/11/2007 03:22",68.9177,14.8367
"gp10-655-07","04/11/2007 03:23","04/11/2007 04:10",68.9169,14.8317
"gp10-655-07","04/11/2007 16:36","04/11/2007 17:27",68.9177,14.837
"gp10-655-07","05/11/2007 00:36","05/11/2007 03:55",68.9166,14.824
"gp10-655-07","06/11/2007 01:33","06/11/2007 03:16",68.9175,14.8368
"gp10-655-07","06/11/2007 16:26","06/11/2007 17:10",68.9174,14.8363
"gp10-655-07","06/11/2007 17:11","06/11/2007 17:49",68.9175,14.8366
"gp10-655-07","07/11/2007 01:07","07/11/2007 06:52",68.9176,14.8289
"gp10-655-07","07/11/2007 17:51","07/11/2007 19:31",68.9168,14.8368
"gp10-655-07","08/11/2007 01:02","08/11/2007 07:23",68.9176,14.8299
"gp10-655-07","30/11/2007 17:55","01/12/2007 03:52",68.9244,14.8397
"gp10-655-07","01/12/2007 19:25","02/12/2007 03:04",68.9185,14.8365
"gp10-655-07","02/12/2007 22:56","03/12/2007 03:59",68.9178,14.8365
"gp10-655-07","23/12/2007 15:50","23/12/2007 19:03",68.9278,14.8256
"gp10-683-07","30/08/2007 10:58","30/08/2007 12:44",69.0341,15.1114
"gp10-683-07","31/08/2007 19:16","31/08/2007 21:11",69.01,15.027
"gp10-683-07","01/09/2007 06:26","01/09/2007 16:23",69.0093,15.0254
"gp10-683-07","02/09/2007 09:23","02/09/2007 23:29",69.0243,15.0825
"gp10-683-07","03/09/2007 07:01","03/09/2007 07:24",69.0146,15.0555
"gp10-683-07","03/09/2007 07:25","03/09/2007 18:04",69.0148,15.056
"gp10-683-07","04/09/2007 08:33","04/09/2007 12:37",69.0149,15.0565
"gp10-683-07","04/09/2007 12:33","05/09/2007 03:03",69.0229,15.0945
"gp10-683-07","07/09/2007 04:16","07/09/2007 05:40",69.0163,15.062
"gp10-683-07","07/09/2007 05:39","07/09/2007 09:19",69.0165,15.0613
"gp10-683-07","07/09/2007 13:29","07/09/2007 17:27",69.0161,15.0569
"gp10-683-07","08/09/2007 03:44","08/09/2007 08:35",69.0146,15.0544
"gp10-683-07","08/09/2007 11:18","08/09/2007 20:21",69.0166,15.0648
"gp10-683-07","09/09/2007 16:43","09/09/2007 18:16",69.0145,15.0556
"gp10-683-07","10/09/2007 04:17","10/09/2007 08:33",69.0145,15.0557
"gp10-683-07","10/09/2007 13:45","10/09/2007 19:54",69.0151,15.0571
"gp10-683-07","11/09/2007 06:15","11/09/2007 07:18",69.0145,15.0566
"gp10-683-07","11/09/2007 07:45","11/09/2007 08:30",69.0148,15.0565
"gp10-683-07","12/09/2007 05:46","12/09/2007 12:55",69.0145,15.0564
"gp10-683-07","12/09/2007 17:36","13/09/2007 05:30",69.0129,15.0599
"gp10-683-07","13/09/2007 05:31","13/09/2007 10:08",69.0152,15.0548
"gp10-683-07","13/09/2007 16:58","14/09/2007 16:04",69.0203,15.0879
"gp10-683-07","14/09/2007 19:27","15/09/2007 07:45",69.0212,15.1106
"gp10-683-07","15/09/2007 08:44","15/09/2007 09:37",69.0146,15.0555
"gp10-683-07","15/09/2007 19:26","16/09/2007 06:56",69.0107,15.0509
"gp10-683-07","16/09/2007 06:57","16/09/2007 08:03",69.0151,15.055
"gp10-683-07","16/09/2007 19:35","16/09/2007 22:21",69.0148,15.0564
"gp10-683-07","17/09/2007 06:35","17/09/2007 09:12",69.0147,15.0565
"gp10-683-07","17/09/2007 09:11","17/09/2007 11:39",69.0152,15.0554
"gp10-683-07","18/09/2007 10:48","19/09/2007 10:42",69.0149,15.0579
"gp10-683-07","19/09/2007 10:42","19/09/2007 11:47",69.0164,15.0518
"gp10-683-07","20/09/2007 06:57","20/09/2007 10:16",69.0152,15.055
"gp10-683-07","20/09/2007 14:14","21/09/2007 07:56",69.0154,15.0557
"gp10-683-07","21/09/2007 10:37","22/09/2007 10:31",69.0145,15.0489
"gp10-683-07","23/09/2007 06:44","24/09/2007 06:38",69.0148,15.0525
"gp10-683-07","24/09/2007 06:36","24/09/2007 12:39",69.0146,15.0509
"gp10-683-07","24/09/2007 18:44","25/09/2007 18:38",69.0162,15.0527
"gp10-683-07","25/09/2007 18:40","25/09/2007 20:04",69.0148,15.0564
"gp10-683-07","26/09/2007 18:37","27/09/2007 05:22",69.0151,15.0561
"gp10-683-07","27/09/2007 05:22","27/09/2007 06:27",69.0147,15.0566
"gp10-683-07","27/09/2007 06:28","27/09/2007 07:54",69.0148,15.0596
"gp10-683-07","27/09/2007 07:55","27/09/2007 14:52",69.0145,15.0546
"gp10-683-07","27/09/2007 18:48","28/09/2007 18:42",69.0146,15.0566
"gp10-683-07","28/09/2007 18:44","29/09/2007 05:53",69.0156,15.0535
"gp10-683-07","29/09/2007 05:52","29/09/2007 09:17",69.0146,15.0568
"gp10-683-07","29/09/2007 20:22","30/09/2007 04:31",69.016,15.0527
"gp10-683-07","30/09/2007 04:30","30/09/2007 11:33",69.0156,15.055
"gp10-683-07","30/09/2007 18:51","30/09/2007 23:37",69.0146,15.0558
"gp10-683-07","01/10/2007 05:24","01/10/2007 15:15",69.0146,15.0556
"gp10-683-07","03/10/2007 11:15","04/10/2007 07:33",69.015,15.0562
"gp10-683-07","04/10/2007 07:27","05/10/2007 00:09",69.0159,15.0527
"gp10-683-07","05/10/2007 05:42","05/10/2007 15:39",69.0152,15.054
"gp10-683-07","05/10/2007 22:46","06/10/2007 11:40",69.0178,15.0531
"gp10-683-07","06/10/2007 11:41","06/10/2007 14:54",69.0147,15.0551
"gp10-683-07","07/10/2007 18:13","08/10/2007 03:34",69.015,15.0581
"gp10-683-07","08/10/2007 06:32","08/10/2007 08:57",69.0146,15.0555
"gp10-683-07","08/10/2007 18:53","09/10/2007 06:59",69.015,15.0573
"gp10-683-07","10/10/2007 08:35","11/10/2007 08:29",69.0208,15.0657
"gp10-683-07","11/10/2007 18:10","12/10/2007 18:04",69.0166,15.0522
"gp10-683-07","12/10/2007 18:04","12/10/2007 19:24",69.0151,15.0575
"gp10-683-07","12/10/2007 19:25","12/10/2007 19:40",69.015,15.0573
"gp10-683-07","12/10/2007 19:39","13/10/2007 17:21",69.0146,15.0546
"gp10-683-07","13/10/2007 17:53","14/10/2007 17:47",69.0168,15.0559
"gp10-683-07","14/10/2007 17:52","15/10/2007 06:22",69.0168,15.0541
"gp10-683-07","15/10/2007 06:24","15/10/2007 13:51",69.0157,15.0541
"gp10-683-07","15/10/2007 21:40","16/10/2007 04:31",69.0162,15.0581
"gp10-683-07","16/10/2007 09:30","16/10/2007 13:37",69.0157,15.0528
"gp10-683-07","17/10/2007 10:08","17/10/2007 11:08",69.0148,15.0572
"gp10-683-07","20/10/2007 18:04","21/10/2007 17:58",69.0155,15.0519
"gp10-683-07","21/10/2007 17:57","21/10/2007 22:54",69.0151,15.058
"gp10-683-07","22/10/2007 17:01","23/10/2007 16:55",69.0167,15.0539
"gp10-683-07","24/10/2007 16:58","25/10/2007 16:52",69.0166,15.0581
"gp10-683-07","25/10/2007 16:48","26/10/2007 16:30",69.0158,15.0607
"gp10-683-07","26/10/2007 17:15","27/10/2007 17:09",69.0178,15.058
"gp10-683-07","27/10/2007 17:14","28/10/2007 07:56",69.0164,15.0538
"gp10-683-07","28/10/2007 07:56","28/10/2007 16:05",69.0174,15.0591
"gp10-683-07","28/10/2007 16:05","28/10/2007 17:31",69.0161,15.0565
"gp10-683-07","28/10/2007 17:26","29/10/2007 06:56",69.0154,15.0483
"gp10-683-07","29/10/2007 06:57","29/10/2007 16:24",69.0167,15.0493
"gp10-683-07","29/10/2007 17:53","30/10/2007 17:47",69.0167,15.0497
"gp10-683-07","30/10/2007 19:08","31/10/2007 19:02",69.0159,15.0495
"gp10-683-07","31/10/2007 19:05","01/11/2007 08:35",69.0147,15.0523
"gp10-683-07","02/11/2007 15:49","03/11/2007 15:43",69.017,15.0493
"gp10-683-07","03/11/2007 15:45","03/11/2007 23:42",69.018,15.061
"gp10-683-07","03/11/2007 23:47","04/11/2007 17:29",69.0151,15.035
"gp10-683-07","04/11/2007 17:30","05/11/2007 01:27",69.0214,15.062
"gp10-683-07","05/11/2007 02:49","06/11/2007 02:43",69.0148,15.0327
"gp10-683-07","06/11/2007 04:00","07/11/2007 03:54",69.0165,15.0452
"gp10-683-07","07/11/2007 03:51","07/11/2007 17:21",69.0144,15.0344
"gp10-683-07","07/11/2007 17:22","07/11/2007 17:58",69.021,15.06
"gp10-683-07","07/11/2007 17:57","07/11/2007 19:37",69.0212,15.0604
"gp10-683-07","07/11/2007 19:34","08/11/2007 04:43",69.0123,15.04
"gp10-683-07","08/11/2007 04:43","08/11/2007 16:25",69.0095,15.026
"gp10-683-07","08/11/2007 16:26","08/11/2007 18:36",69.0213,15.0618
"gp10-683-07","08/11/2007 18:37","09/11/2007 03:46",69.0162,15.0568
"gp10-683-07","09/11/2007 03:50","09/11/2007 16:08",69.0154,15.0322
"gp10-683-07","09/11/2007 16:07","09/11/2007 20:32",69.0215,15.0608
"gp10-683-07","09/11/2007 20:33","10/11/2007 04:18",69.0182,15.0526
"gp10-683-07","10/11/2007 04:16","10/11/2007 17:22",69.0144,15.0333
"gp10-683-07","10/11/2007 17:21","10/11/2007 20:31",69.0209,15.0611
"gp10-683-07","11/11/2007 11:20","12/11/2007 11:14",69.0168,15.0567
"gp10-683-07","12/11/2007 11:13","12/11/2007 15:50",69.015,15.0341
"gp10-683-07","12/11/2007 15:53","13/11/2007 15:47",69.0135,15.045
"gp10-683-07","13/11/2007 17:47","14/11/2007 17:41",69.0168,15.0427
"gp10-683-07","15/11/2007 11:46","16/11/2007 11:40",69.0193,15.0558
"gp10-683-07","16/11/2007 11:40","16/11/2007 15:56",69.0163,15.0409
"gp10-683-07","16/11/2007 15:59","16/11/2007 23:44",69.0219,15.0635
"gp10-683-07","17/11/2007 22:24","18/11/2007 22:18",69.0061,15.0259
"gp10-683-07","18/11/2007 22:12","19/11/2007 15:42",69.0068,15.0278
"gp10-683-07","19/11/2007 15:43","19/11/2007 21:58",69.0236,15.0646
"gp10-683-07","24/11/2007 04:09","25/11/2007 04:03",69.019,15.0628
"gp10-683-07","25/11/2007 04:04","25/11/2007 15:58",69.0199,15.0579
"gp10-683-07","25/11/2007 17:35","26/11/2007 17:29",69.0202,15.0591
"gp10-683-07","26/11/2007 17:31","27/11/2007 15:49",69.0233,15.0695
"gp10-683-07","27/11/2007 15:48","28/11/2007 09:42",69.0227,15.0631
"gp10-683-07","28/11/2007 09:40","28/11/2007 18:25",69.0217,15.0562
"gp10-683-07","28/11/2007 18:26","28/11/2007 18:52",69.0204,15.0583
"gp10-683-07","28/11/2007 18:54","29/11/2007 12:36",69.0138,15.0549
"gp10-683-07","29/11/2007 12:36","29/11/2007 17:22",69.0163,15.0483
"gp10-683-07","29/11/2007 19:06","30/11/2007 19:00",69.0149,15.0487
"gp10-683-07","30/11/2007 18:58","01/12/2007 10:52",69.0213,15.0594
"gp10-683-07","01/12/2007 22:45","02/12/2007 22:39",69.0148,15.0375
"gp10-683-07","02/12/2007 22:36","03/12/2007 16:06",69.0242,15.0669
"gp10-683-07","03/12/2007 16:05","03/12/2007 22:50",69.0217,15.0631
"gp10-683-07","03/12/2007 22:50","03/12/2007 23:44",69.0212,15.0594
"gp10-683-07","03/12/2007 23:45","04/12/2007 00:30",69.0211,15.0599
"gp10-683-07","04/12/2007 00:35","04/12/2007 12:17",69.0251,15.0688
"gp10-683-07","04/12/2007 12:16","04/12/2007 16:50",69.021,15.06
"gp10-683-07","04/12/2007 16:48","05/12/2007 00:09",69.0219,15.062
"gp10-683-07","05/12/2007 16:20","06/12/2007 16:14",69.021,15.0598
"gp10-683-07","07/12/2007 03:02","08/12/2007 02:56",69.0185,15.0486
